,year,month,day,hour,generation solar,generation wind onshore,temp,pressure,humidity,wind_speed,weather_id,hour_y,weekday,month_y,business hour
2016-09-07 11:00:00,2016,9,7,11,5156.0,1751.0,308.93,1010.0,28.0,4.0,801.0,11.0,0.0,9.0,2.0
2016-09-07 12:00:00,2016,9,7,12,5176.0,1836.0,310.97,1010.0,25.0,4.0,800.0,12.0,0.0,9.0,2.0
2016-09-07 13:00:00,2016,9,7,13,5073.0,2047.0,309.18,1011.0,45.0,6.0,800.0,13.0,0.0,9.0,2.0
2016-09-07 14:00:00,2016,9,7,14,4852.0,2388.0,308.6,1012.0,58.0,5.0,800.0,14.0,0.0,9.0,1.0
2016-09-07 15:00:00,2016,9,7,15,4527.0,2666.0,307.59,1012.0,65.0,6.0,801.0,15.0,0.0,9.0,1.0
2016-09-07 16:00:00,2016,9,7,16,3983.0,2978.0,305.12,1012.0,65.0,6.0,801.0,16.0,0.0,9.0,1.0
2016-09-07 17:00:00,2016,9,7,17,3230.0,3155.0,302.38,1013.0,69.0,4.0,801.0,17.0,0.0,9.0,2.0
2016-09-07 18:00:00,2016,9,7,18,2027.0,3432.0,299.01,996.0,52.0,2.0,800.0,18.0,0.0,9.0,2.0
2016-09-07 19:00:00,2016,9,7,19,972.0,3592.0,297.34,1014.0,78.0,4.0,801.0,19.0,0.0,9.0,2.0
2016-09-07 20:00:00,2016,9,7,20,719.0,3873.0,295.67,1014.0,78.0,5.0,802.0,20.0,0.0,9.0,2.0
2016-09-07 21:00:00,2016,9,7,21,708.0,3943.0,294.1,1016.0,83.0,5.0,802.0,21.0,0.0,9.0,0.0
2016-09-07 22:00:00,2016,9,7,22,687.0,8010.0,294.89,1000.0,76.0,1.0,801.0,22.0,0.0,9.0,0.0
2016-09-07 23:00:00,2016,9,7,23,683.0,7717.0,293.91,1017.0,83.0,3.0,500.0,23.0,0.0,9.0,0.0
2016-09-08 00:00:00,2016,9,8,0,679.0,7504.0,294.04,1017.0,78.0,2.0,500.0,0.0,0.0,9.0,0.0
2016-09-08 01:00:00,2016,9,8,1,680.0,7305.0,293.91,1018.0,78.0,0.0,500.0,1.0,0.0,9.0,0.0
2016-09-08 02:00:00,2016,9,8,2,681.0,6972.0,293.64,1018.0,83.0,0.0,500.0,2.0,0.0,9.0,0.0
2016-09-08 03:00:00,2016,9,8,3,677.0,6675.0,293.77,1017.0,83.0,0.0,500.0,3.0,0.0,9.0,0.0
2016-09-08 04:00:00,2016,9,8,4,489.0,6770.0,293.65,1017.0,83.0,0.0,803.0,4.0,0.0,9.0,0.0
2016-09-08 05:00:00,2016,9,8,5,314.0,6872.0,293.27,1017.0,94.0,2.0,701.0,5.0,0.0,9.0,0.0
2016-09-08 06:00:00,2016,9,8,6,727.0,6712.0,292.63,1018.0,100.0,4.0,501.0,6.0,0.0,9.0,0.0
2016-09-08 07:00:00,2016,9,8,7,2206.0,6749.0,291.97,1019.0,100.0,4.0,701.0,7.0,0.0,9.0,0.0
2016-09-08 08:00:00,2016,9,8,8,3929.0,7112.0,291.84,1020.0,100.0,4.0,501.0,8.0,0.0,9.0,0.0
2016-09-08 09:00:00,2016,9,8,9,4515.0,7436.0,292.09,1020.0,100.0,1.0,803.0,9.0,0.0,9.0,2.0
2016-09-08 10:00:00,2016,9,8,10,4826.0,7655.0,292.34,1020.0,94.0,0.0,500.0,10.0,0.0,9.0,2.0
2016-09-08 11:00:00,2016,9,8,11,5039.0,7996.0,293.14,1021.0,88.0,2.0,803.0,11.0,0.0,9.0,2.0
2016-09-08 12:00:00,2016,9,8,12,5107.0,8458.0,293.44,1021.0,88.0,3.0,803.0,12.0,0.0,9.0,2.0
2016-09-08 13:00:00,2016,9,8,13,4944.0,9222.0,293.47,1021.0,88.0,1.0,301.0,13.0,0.0,9.0,2.0
2016-09-08 14:00:00,2016,9,8,14,4662.0,9858.0,293.93,1003.0,90.0,1.0,500.0,14.0,0.0,9.0,1.0
2016-09-08 15:00:00,2016,9,8,15,4223.0,10379.0,293.46,1021.0,94.0,3.0,301.0,15.0,0.0,9.0,1.0
2016-09-08 16:00:00,2016,9,8,16,3485.0,10959.0,293.17,1021.0,88.0,1.0,803.0,16.0,0.0,9.0,1.0
2016-09-08 17:00:00,2016,9,8,17,2345.0,11294.0,293.01,1020.0,77.0,1.0,803.0,17.0,0.0,9.0,2.0
2016-09-08 18:00:00,2016,9,8,18,1158.0,12008.0,292.11,1003.0,91.0,1.0,500.0,18.0,0.0,9.0,2.0
2016-09-08 19:00:00,2016,9,8,19,713.0,11641.0,292.19,1020.0,77.0,1.0,803.0,19.0,0.0,9.0,2.0
2016-09-08 20:00:00,2016,9,8,20,679.0,11488.0,291.55,1020.0,88.0,1.0,803.0,20.0,0.0,9.0,2.0
2016-09-08 21:00:00,2016,9,8,21,645.0,11319.0,291.56,1003.0,95.0,1.0,500.0,21.0,0.0,9.0,0.0
2016-09-08 22:00:00,2016,9,8,22,591.0,3757.0,291.16,1020.0,93.0,1.0,803.0,22.0,0.0,9.0,0.0
2016-09-08 23:00:00,2016,9,8,23,555.0,3532.0,291.02,1020.0,93.0,0.0,803.0,23.0,0.0,9.0,0.0
2016-09-09 00:00:00,2016,9,9,0,540.0,3248.0,291.02,1020.0,93.0,0.0,803.0,0.0,0.0,9.0,0.0
2016-09-09 01:00:00,2016,9,9,1,412.0,2808.0,291.02,1020.0,93.0,1.0,803.0,1.0,0.0,9.0,0.0
2016-09-09 02:00:00,2016,9,9,2,297.0,2459.0,291.02,1020.0,93.0,0.0,803.0,2.0,0.0,9.0,0.0
2016-09-09 03:00:00,2016,9,9,3,220.0,2285.0,290.76,1019.0,93.0,0.0,803.0,3.0,0.0,9.0,0.0
2016-09-09 04:00:00,2016,9,9,4,126.0,2039.0,290.76,1019.0,93.0,0.0,803.0,4.0,0.0,9.0,0.0
2016-09-09 05:00:00,2016,9,9,5,109.0,1910.0,290.62,1019.0,93.0,0.0,803.0,5.0,0.0,9.0,0.0
2016-09-09 06:00:00,2016,9,9,6,273.0,1762.0,290.62,1019.0,93.0,0.0,803.0,6.0,0.0,9.0,0.0
2016-09-09 07:00:00,2016,9,9,7,1256.0,1461.0,290.75,1019.0,93.0,0.0,803.0,7.0,0.0,9.0,0.0
2016-09-09 08:00:00,2016,9,9,8,3258.0,1197.0,291.39,1018.0,82.0,1.0,211.0,8.0,0.0,9.0,0.0
2016-09-09 09:00:00,2016,9,9,9,4314.0,1000.0,292.05,1018.0,73.0,2.0,803.0,9.0,0.0,9.0,2.0
2016-09-09 10:00:00,2016,9,9,10,4769.0,1034.0,294.07,1019.0,68.0,2.0,803.0,10.0,0.0,9.0,2.0
2016-09-09 11:00:00,2016,9,9,11,4982.0,1287.0,295.31,1018.0,60.0,1.0,802.0,11.0,0.0,9.0,2.0
2016-09-09 12:00:00,2016,9,9,12,5017.0,1580.0,297.33,1018.0,53.0,2.0,803.0,12.0,0.0,9.0,2.0
2016-09-09 13:00:00,2016,9,9,13,4847.0,2170.0,299.11,1018.0,50.0,1.0,803.0,13.0,0.0,9.0,2.0
2016-09-09 14:00:00,2016,9,9,14,4551.0,2677.0,299.34,1018.0,60.0,3.0,803.0,14.0,0.0,9.0,1.0
2016-09-09 15:00:00,2016,9,9,15,4174.0,3040.0,297.64,1018.0,60.0,4.0,803.0,15.0,0.0,9.0,1.0
2016-09-09 16:00:00,2016,9,9,16,3582.0,3233.0,296.18,1018.0,60.0,2.0,803.0,16.0,0.0,9.0,1.0
2016-09-09 17:00:00,2016,9,9,17,2371.0,3474.0,296.14,1018.0,53.0,1.0,803.0,17.0,0.0,9.0,2.0
2016-09-09 18:00:00,2016,9,9,18,1070.0,3463.0,294.53,1018.0,53.0,1.0,802.0,18.0,0.0,9.0,2.0
2016-09-09 19:00:00,2016,9,9,19,676.0,3251.0,292.02,1018.0,64.0,1.0,801.0,19.0,0.0,9.0,2.0
2016-09-09 20:00:00,2016,9,9,20,629.0,3237.0,290.64,1019.0,77.0,1.0,801.0,20.0,0.0,9.0,2.0
2016-09-09 21:00:00,2016,9,9,21,622.0,3302.0,290.15,1020.0,82.0,0.0,802.0,21.0,0.0,9.0,0.0
2016-09-09 22:00:00,2016,9,9,22,125.0,5587.0,289.75,1020.0,88.0,0.0,802.0,22.0,0.0,9.0,0.0
2016-09-09 23:00:00,2016,9,9,23,83.0,5536.0,288.45,1020.0,87.0,0.0,801.0,23.0,0.0,9.0,0.0
2016-09-10 00:00:00,2016,9,10,0,75.0,5648.0,287.91,1020.0,87.0,0.0,802.0,0.0,1.0,9.0,0.0
2016-09-10 01:00:00,2016,9,10,1,73.0,5796.0,287.8,1020.0,93.0,1.0,803.0,1.0,1.0,9.0,0.0
2016-09-10 02:00:00,2016,9,10,2,51.0,5818.0,287.54,1019.0,93.0,0.0,801.0,2.0,1.0,9.0,0.0
2016-09-10 03:00:00,2016,9,10,3,51.0,5651.0,287.02,1019.0,93.0,1.0,801.0,3.0,1.0,9.0,0.0
2016-09-10 04:00:00,2016,9,10,4,51.0,5791.0,286.72,1019.0,93.0,0.0,800.0,4.0,1.0,9.0,0.0
2016-09-10 05:00:00,2016,9,10,5,60.0,5863.0,285.69,1018.0,93.0,1.0,800.0,5.0,1.0,9.0,0.0
2016-09-10 06:00:00,2016,9,10,6,105.0,5838.0,285.29,1018.0,100.0,1.0,800.0,6.0,1.0,9.0,0.0
2016-09-10 07:00:00,2016,9,10,7,825.0,5697.0,287.14,1019.0,93.0,1.0,800.0,7.0,1.0,9.0,0.0
2016-09-10 08:00:00,2016,9,10,8,2130.0,5480.0,290.64,1019.0,88.0,1.0,800.0,8.0,1.0,9.0,0.0
2016-09-10 09:00:00,2016,9,10,9,3581.0,5089.0,293.94,1019.0,72.0,1.0,800.0,9.0,1.0,9.0,2.0
2016-09-10 10:00:00,2016,9,10,10,4198.0,4496.0,297.55,1018.0,60.0,1.0,800.0,10.0,1.0,9.0,2.0
2016-09-10 11:00:00,2016,9,10,11,4358.0,4099.0,300.22,1018.0,50.0,0.0,800.0,11.0,1.0,9.0,2.0
2016-09-10 12:00:00,2016,9,10,12,4434.0,3879.0,301.97,1018.0,44.0,0.0,800.0,12.0,1.0,9.0,2.0
2016-09-10 13:00:00,2016,9,10,13,4447.0,3911.0,303.21,1017.0,51.0,1.0,800.0,13.0,1.0,9.0,2.0
2016-09-10 14:00:00,2016,9,10,14,4229.0,4015.0,303.85,1017.0,51.0,2.0,800.0,14.0,1.0,9.0,1.0
2016-09-10 15:00:00,2016,9,10,15,3711.0,4487.0,302.85,1017.0,47.0,3.0,800.0,15.0,1.0,9.0,1.0
2016-09-10 16:00:00,2016,9,10,16,2679.0,4911.0,300.42,1017.0,44.0,4.0,800.0,16.0,1.0,9.0,1.0
2016-09-10 17:00:00,2016,9,10,17,1104.0,5311.0,298.84,1017.0,57.0,4.0,800.0,17.0,1.0,9.0,2.0
2016-09-10 18:00:00,2016,9,10,18,526.0,5753.0,296.97,1018.0,60.0,3.0,800.0,18.0,1.0,9.0,2.0
2016-09-10 19:00:00,2016,9,10,19,357.0,5838.0,294.33,1018.0,68.0,2.0,800.0,19.0,1.0,9.0,2.0
2016-09-10 20:00:00,2016,9,10,20,307.0,5783.0,293.03,1019.0,73.0,0.0,800.0,20.0,1.0,9.0,2.0
2016-09-10 21:00:00,2016,9,10,21,277.0,5684.0,291.35,1019.0,82.0,0.0,800.0,21.0,1.0,9.0,0.0
2016-09-10 22:00:00,2016,9,10,22,44.0,13643.0,290.76,1020.0,88.0,0.0,800.0,22.0,1.0,9.0,0.0
2016-09-10 23:00:00,2016,9,10,23,44.0,13624.0,290.45,1020.0,82.0,0.0,802.0,23.0,1.0,9.0,0.0
2016-09-11 00:00:00,2016,9,11,0,43.0,13229.0,289.87,1020.0,88.0,0.0,802.0,0.0,2.0,9.0,0.0
2016-09-11 01:00:00,2016,9,11,1,43.0,12585.0,289.11,1020.0,93.0,1.0,802.0,1.0,2.0,9.0,0.0
2016-09-11 02:00:00,2016,9,11,2,43.0,12228.0,288.38,1019.0,93.0,1.0,801.0,2.0,2.0,9.0,0.0
2016-09-11 03:00:00,2016,9,11,3,43.0,11895.0,288.15,1019.0,93.0,1.0,801.0,3.0,2.0,9.0,0.0
2016-09-11 04:00:00,2016,9,11,4,43.0,11294.0,287.73,1019.0,87.0,1.0,800.0,4.0,2.0,9.0,0.0
2016-09-11 05:00:00,2016,9,11,5,49.0,10887.0,287.06,1019.0,93.0,0.0,802.0,5.0,2.0,9.0,0.0
2016-09-11 06:00:00,2016,9,11,6,226.0,10358.0,286.84,1019.0,93.0,1.0,802.0,6.0,2.0,9.0,0.0
2016-09-11 07:00:00,2016,9,11,7,812.0,9910.0,288.89,1019.0,87.0,1.0,801.0,7.0,2.0,9.0,0.0
2016-09-11 08:00:00,2016,9,11,8,1282.0,9862.0,292.56,1018.0,82.0,1.0,801.0,8.0,2.0,9.0,0.0
2016-09-11 09:00:00,2016,9,11,9,1506.0,9956.0,294.96,1018.0,68.0,2.0,800.0,9.0,2.0,9.0,2.0
2016-09-11 10:00:00,2016,9,11,10,1581.0,10501.0,297.73,1017.0,57.0,1.0,800.0,10.0,2.0,9.0,2.0
2016-09-11 11:00:00,2016,9,11,11,1486.0,10475.0,300.51,1017.0,54.0,3.0,800.0,11.0,2.0,9.0,2.0
2016-09-11 12:00:00,2016,9,11,12,1233.0,10487.0,302.16,1015.0,48.0,3.0,800.0,12.0,2.0,9.0,2.0
2016-09-11 13:00:00,2016,9,11,13,865.0,10247.0,304.81,1014.0,40.0,1.0,800.0,13.0,2.0,9.0,2.0
2016-09-11 14:00:00,2016,9,11,14,552.0,9650.0,305.64,1013.0,35.0,2.0,800.0,14.0,2.0,9.0,1.0
2016-09-11 15:00:00,2016,9,11,15,138.0,8683.0,305.79,1013.0,48.0,4.0,800.0,15.0,2.0,9.0,1.0
2016-09-11 16:00:00,2016,9,11,16,51.0,8248.0,303.8,1013.0,57.0,6.0,800.0,16.0,2.0,9.0,1.0
2016-09-11 17:00:00,2016,9,11,17,53.0,7979.0,302.75,1014.0,69.0,6.0,800.0,17.0,2.0,9.0,2.0
2016-09-11 18:00:00,2016,9,11,18,53.0,7918.0,300.03,1014.0,78.0,5.0,800.0,18.0,2.0,9.0,2.0
2016-09-11 19:00:00,2016,9,11,19,40.0,7714.0,296.78,1015.0,83.0,2.0,800.0,19.0,2.0,9.0,2.0
2016-09-11 20:00:00,2016,9,11,20,40.0,7368.0,294.67,1015.0,88.0,1.0,800.0,20.0,2.0,9.0,2.0
2016-09-11 21:00:00,2016,9,11,21,38.0,7315.0,293.68,1016.0,88.0,0.0,800.0,21.0,2.0,9.0,0.0
2016-09-11 22:00:00,2016,9,11,22,29.0,6449.0,293.04,1016.0,88.0,1.0,800.0,22.0,2.0,9.0,0.0
2016-09-11 23:00:00,2016,9,11,23,29.0,6666.0,292.22,1015.0,94.0,1.0,800.0,23.0,2.0,9.0,0.0
2016-09-12 00:00:00,2016,9,12,0,29.0,6808.0,291.24,1015.0,93.0,1.0,801.0,0.0,0.0,9.0,0.0
2016-09-12 01:00:00,2016,9,12,1,28.0,6860.0,291.26,1015.0,93.0,0.0,801.0,1.0,0.0,9.0,0.0
2016-09-12 02:00:00,2016,9,12,2,28.0,6963.0,290.04,1016.0,93.0,0.0,800.0,2.0,0.0,9.0,0.0
2016-09-12 03:00:00,2016,9,12,3,28.0,6808.0,289.1,1015.0,100.0,0.0,800.0,3.0,0.0,9.0,0.0
2016-09-12 04:00:00,2016,9,12,4,28.0,6769.0,289.25,1012.0,93.0,2.0,800.0,4.0,0.0,9.0,0.0
2016-09-12 05:00:00,2016,9,12,5,39.0,6751.0,289.38,1012.0,93.0,1.0,800.0,5.0,0.0,9.0,0.0
2016-09-12 06:00:00,2016,9,12,6,60.0,6539.0,289.13,1012.0,93.0,1.0,800.0,6.0,0.0,9.0,0.0
2016-09-12 07:00:00,2016,9,12,7,506.0,6253.0,291.56,1012.0,93.0,0.0,801.0,7.0,0.0,9.0,0.0
2016-09-12 08:00:00,2016,9,12,8,1379.0,5887.0,297.1,1012.0,69.0,2.0,801.0,8.0,0.0,9.0,0.0
2016-09-12 09:00:00,2016,9,12,9,2372.0,5664.0,300.64,1012.0,48.0,2.0,801.0,9.0,0.0,9.0,2.0
2016-09-12 10:00:00,2016,9,12,10,2721.0,5735.0,303.84,1012.0,38.0,3.0,801.0,10.0,0.0,9.0,2.0
2016-09-12 11:00:00,2016,9,12,11,2735.0,5755.0,305.95,1011.0,30.0,3.0,801.0,11.0,0.0,9.0,2.0
2016-09-12 12:00:00,2016,9,12,12,2696.0,5656.0,307.98,1010.0,26.0,5.0,801.0,12.0,0.0,9.0,2.0
2016-09-12 13:00:00,2016,9,12,13,2555.0,5268.0,308.88,1010.0,25.0,4.0,801.0,13.0,0.0,9.0,2.0
2016-09-12 14:00:00,2016,9,12,14,2072.0,4729.0,308.62,1009.0,18.0,4.0,801.0,14.0,0.0,9.0,1.0
2016-09-12 15:00:00,2016,9,12,15,916.0,4522.0,308.9,1008.0,17.0,2.0,801.0,15.0,0.0,9.0,1.0
2016-09-12 16:00:00,2016,9,12,16,183.0,4591.0,307.14,1008.0,16.0,4.0,801.0,16.0,0.0,9.0,1.0
2016-09-12 17:00:00,2016,9,12,17,71.0,4763.0,304.99,1007.0,36.0,1.0,801.0,17.0,0.0,9.0,2.0
2016-09-12 18:00:00,2016,9,12,18,49.0,4994.0,302.4,1007.0,54.0,2.0,801.0,18.0,0.0,9.0,2.0
2016-09-12 19:00:00,2016,9,12,19,26.0,5017.0,300.75,1008.0,83.0,4.0,801.0,19.0,0.0,9.0,2.0
2016-09-12 20:00:00,2016,9,12,20,26.0,5195.0,300.43,1009.0,83.0,3.0,801.0,20.0,0.0,9.0,2.0
2016-09-12 21:00:00,2016,9,12,21,26.0,5460.0,297.93,1009.0,83.0,2.0,801.0,21.0,0.0,9.0,0.0
2016-09-12 22:00:00,2016,9,12,22,536.0,7371.0,297.28,1009.0,83.0,2.0,801.0,22.0,0.0,9.0,0.0
2016-09-12 23:00:00,2016,9,12,23,402.0,6762.0,296.68,1009.0,88.0,3.0,802.0,23.0,0.0,9.0,0.0
2016-09-13 00:00:00,2016,9,13,0,186.0,6056.0,296.03,1009.0,88.0,3.0,802.0,0.0,0.0,9.0,0.0
2016-09-13 01:00:00,2016,9,13,1,102.0,5732.0,295.29,1009.0,88.0,0.0,802.0,1.0,0.0,9.0,0.0
2016-09-13 02:00:00,2016,9,13,2,92.0,5662.0,294.46,1009.0,94.0,3.0,800.0,2.0,0.0,9.0,0.0
2016-09-13 03:00:00,2016,9,13,3,33.0,5451.0,294.2,1008.0,94.0,0.0,800.0,3.0,0.0,9.0,0.0
2016-09-13 04:00:00,2016,9,13,4,31.0,5113.0,294.03,1008.0,100.0,3.0,800.0,4.0,0.0,9.0,0.0
2016-09-13 05:00:00,2016,9,13,5,35.0,5117.0,294.0,1008.0,100.0,0.0,800.0,5.0,0.0,9.0,0.0
2016-09-13 06:00:00,2016,9,13,6,150.0,5009.0,293.41,1008.0,100.0,1.0,211.0,6.0,0.0,9.0,0.0
2016-09-13 07:00:00,2016,9,13,7,656.0,4923.0,293.81,1008.0,100.0,2.0,800.0,7.0,0.0,9.0,0.0
2016-09-13 08:00:00,2016,9,13,8,1253.0,5647.0,297.35,1007.0,69.0,0.0,801.0,8.0,0.0,9.0,0.0
2016-09-13 09:00:00,2016,9,13,9,1837.0,6792.0,298.37,1007.0,57.0,5.0,801.0,9.0,0.0,9.0,2.0
2016-09-13 10:00:00,2016,9,13,10,2203.0,8497.0,300.01,1007.0,54.0,6.0,801.0,10.0,0.0,9.0,2.0
2016-09-13 11:00:00,2016,9,13,11,2460.0,9162.0,301.58,1007.0,45.0,5.0,801.0,11.0,0.0,9.0,2.0
2016-09-13 12:00:00,2016,9,13,12,2594.0,9776.0,302.77,1006.0,43.0,5.0,802.0,12.0,0.0,9.0,2.0
2016-09-13 13:00:00,2016,9,13,13,2483.0,10136.0,297.96,1006.0,45.0,4.0,501.0,13.0,0.0,9.0,2.0
2016-09-13 14:00:00,2016,9,13,14,2501.0,10267.0,296.37,1006.0,45.0,4.0,500.0,14.0,0.0,9.0,1.0
2016-09-13 15:00:00,2016,9,13,15,2203.0,10268.0,293.26,1009.0,88.0,3.0,500.0,15.0,0.0,9.0,1.0
2016-09-13 16:00:00,2016,9,13,16,1812.0,10137.0,291.37,1009.0,88.0,2.0,802.0,16.0,0.0,9.0,1.0
2016-09-13 17:00:00,2016,9,13,17,1396.0,9410.0,291.16,1011.0,77.0,0.0,500.0,17.0,0.0,9.0,2.0
2016-09-13 18:00:00,2016,9,13,18,630.0,7753.0,290.8,1010.0,88.0,0.0,803.0,18.0,0.0,9.0,2.0
2016-09-13 19:00:00,2016,9,13,19,320.0,6941.0,289.9,1011.0,82.0,8.0,803.0,19.0,0.0,9.0,2.0
2016-09-13 20:00:00,2016,9,13,20,254.0,6120.0,289.43,1012.0,77.0,3.0,803.0,20.0,0.0,9.0,2.0
2016-09-13 21:00:00,2016,9,13,21,144.0,5637.0,289.09,1012.0,68.0,1.0,802.0,21.0,0.0,9.0,0.0
2016-09-13 22:00:00,2016,9,13,22,109.0,5660.0,288.98,1013.0,68.0,2.0,802.0,22.0,0.0,9.0,0.0
2016-09-13 23:00:00,2016,9,13,23,60.0,5412.0,288.22,1013.0,72.0,0.0,803.0,23.0,0.0,9.0,0.0
2016-09-14 00:00:00,2016,9,14,0,60.0,5454.0,287.69,1013.0,72.0,0.0,500.0,0.0,0.0,9.0,0.0
2016-09-14 01:00:00,2016,9,14,1,60.0,5033.0,287.51,1013.0,82.0,1.0,802.0,1.0,0.0,9.0,0.0
2016-09-14 02:00:00,2016,9,14,2,60.0,4729.0,287.01,1012.0,87.0,0.0,802.0,2.0,0.0,9.0,0.0
2016-09-14 03:00:00,2016,9,14,3,60.0,4478.0,286.65,1013.0,93.0,1.0,802.0,3.0,0.0,9.0,0.0
2016-09-14 04:00:00,2016,9,14,4,33.0,4576.0,286.47,1012.0,93.0,1.0,800.0,4.0,0.0,9.0,0.0
2016-09-14 05:00:00,2016,9,14,5,38.0,4576.0,285.88,1013.0,100.0,0.0,800.0,5.0,0.0,9.0,0.0
2016-09-14 06:00:00,2016,9,14,6,269.0,4470.0,285.56,1013.0,93.0,0.0,800.0,6.0,0.0,9.0,0.0
2016-09-14 07:00:00,2016,9,14,7,1340.0,4237.0,287.33,1013.0,93.0,1.0,800.0,7.0,0.0,9.0,0.0
2016-09-14 08:00:00,2016,9,14,8,2984.0,4843.0,289.48,1013.0,87.0,1.0,801.0,8.0,0.0,9.0,0.0
2016-09-14 09:00:00,2016,9,14,9,3808.0,5410.0,291.41,1014.0,77.0,1.0,803.0,9.0,0.0,9.0,2.0
2016-09-14 10:00:00,2016,9,14,10,3972.0,6344.0,292.99,1014.0,72.0,0.0,801.0,10.0,0.0,9.0,2.0
2016-09-14 11:00:00,2016,9,14,11,3665.0,7169.0,294.82,1013.0,52.0,1.0,802.0,11.0,0.0,9.0,2.0
2016-09-14 12:00:00,2016,9,14,12,3405.0,8380.0,294.74,1013.0,52.0,5.0,802.0,12.0,0.0,9.0,2.0
2016-09-14 13:00:00,2016,9,14,13,3264.0,9406.0,294.35,1013.0,46.0,5.0,801.0,13.0,0.0,9.0,2.0
2016-09-14 14:00:00,2016,9,14,14,3256.0,9916.0,293.49,1012.0,49.0,7.0,801.0,14.0,0.0,9.0,1.0
2016-09-14 15:00:00,2016,9,14,15,2970.0,9964.0,293.41,1013.0,56.0,7.0,802.0,15.0,0.0,9.0,1.0
2016-09-14 16:00:00,2016,9,14,16,2559.0,9788.0,289.84,1013.0,55.0,4.0,211.0,16.0,0.0,9.0,1.0
2016-09-14 17:00:00,2016,9,14,17,1644.0,8670.0,289.11,1013.0,59.0,2.0,802.0,17.0,0.0,9.0,2.0
2016-09-14 18:00:00,2016,9,14,18,844.0,7568.0,288.29,1013.0,67.0,1.0,520.0,18.0,0.0,9.0,2.0
2016-09-14 19:00:00,2016,9,14,19,628.0,7188.0,287.75,1013.0,67.0,2.0,801.0,19.0,0.0,9.0,2.0
2016-09-14 20:00:00,2016,9,14,20,552.0,6848.0,287.2,1013.0,67.0,2.0,801.0,20.0,0.0,9.0,2.0
2016-09-14 21:00:00,2016,9,14,21,502.0,6659.0,285.72,1014.0,77.0,0.0,800.0,21.0,0.0,9.0,0.0
2016-09-14 22:00:00,2016,9,14,22,403.0,6741.0,285.23,1013.0,87.0,2.0,800.0,22.0,0.0,9.0,0.0
2016-09-14 23:00:00,2016,9,14,23,313.0,6715.0,285.11,1013.0,87.0,0.0,803.0,23.0,0.0,9.0,0.0
2016-09-15 00:00:00,2016,9,15,0,204.0,6726.0,285.67,1013.0,93.0,1.0,803.0,0.0,0.0,9.0,0.0
2016-09-15 01:00:00,2016,9,15,1,170.0,6437.0,285.85,1012.0,87.0,1.0,520.0,1.0,0.0,9.0,0.0
2016-09-15 02:00:00,2016,9,15,2,145.0,6233.0,285.82,1012.0,76.0,2.0,520.0,2.0,0.0,9.0,0.0
2016-09-15 03:00:00,2016,9,15,3,142.0,6056.0,286.2,1011.0,63.0,3.0,804.0,3.0,0.0,9.0,0.0
2016-09-15 04:00:00,2016,9,15,4,133.0,5830.0,286.4,1011.0,63.0,3.0,803.0,4.0,0.0,9.0,0.0
2016-09-15 05:00:00,2016,9,15,5,107.0,5799.0,286.41,1010.0,63.0,3.0,803.0,5.0,0.0,9.0,0.0
2016-09-15 06:00:00,2016,9,15,6,231.0,5803.0,287.18,1010.0,63.0,4.0,500.0,6.0,0.0,9.0,0.0
2016-09-15 07:00:00,2016,9,15,7,1047.0,5689.0,288.63,1010.0,63.0,4.0,500.0,7.0,0.0,9.0,0.0
2016-09-15 08:00:00,2016,9,15,8,2455.0,5923.0,289.57,1009.0,59.0,5.0,500.0,8.0,0.0,9.0,0.0
2016-09-15 09:00:00,2016,9,15,9,3225.0,6538.0,290.64,1009.0,52.0,6.0,802.0,9.0,0.0,9.0,2.0
2016-09-15 10:00:00,2016,9,15,10,3288.0,7182.0,291.45,1009.0,49.0,6.0,802.0,10.0,0.0,9.0,2.0
2016-09-15 11:00:00,2016,9,15,11,3304.0,7475.0,291.09,1010.0,49.0,6.0,803.0,11.0,0.0,9.0,2.0
2016-09-15 12:00:00,2016,9,15,12,3361.0,7855.0,291.91,1010.0,55.0,5.0,501.0,12.0,0.0,9.0,2.0
2016-09-15 13:00:00,2016,9,15,13,3149.0,8151.0,292.01,1010.0,52.0,5.0,802.0,13.0,0.0,9.0,2.0
2016-09-15 14:00:00,2016,9,15,14,2742.0,8304.0,292.36,1009.0,46.0,4.0,801.0,14.0,0.0,9.0,1.0
2016-09-15 15:00:00,2016,9,15,15,2351.0,8276.0,292.53,1008.0,43.0,8.0,802.0,15.0,0.0,9.0,1.0
2016-09-15 16:00:00,2016,9,15,16,1698.0,8182.0,292.05,1008.0,40.0,6.0,803.0,16.0,0.0,9.0,1.0
2016-09-15 17:00:00,2016,9,15,17,986.0,7750.0,290.66,1009.0,68.0,4.0,501.0,17.0,0.0,9.0,2.0
2016-09-15 18:00:00,2016,9,15,18,410.0,7141.0,289.52,1010.0,82.0,1.0,501.0,18.0,0.0,9.0,2.0
2016-09-15 19:00:00,2016,9,15,19,240.0,6585.0,289.3,1009.0,82.0,4.0,502.0,19.0,0.0,9.0,2.0
2016-09-15 20:00:00,2016,9,15,20,220.0,6320.0,288.72,1009.0,93.0,6.0,502.0,20.0,0.0,9.0,2.0
2016-09-15 21:00:00,2016,9,15,21,197.0,6100.0,288.47,1009.0,88.0,9.0,501.0,21.0,0.0,9.0,0.0
